underlying,underlying_last, exchange,optionroot,optionext,type,expiration,quotedate,strike,last,bid,ask,volume,openinterest,impliedvol,delta,gamma,theta,vega,optionalias,IVBid,IVAsk
SPX,5070.4702,*,SPX240517P03225000,,put,05/17/2024,4/23/2024 04:00:00 PM,3225,0.25,0.2,0.35,102,1172,0.1284,0,0,0,0
SPX,5070.4702,*,SPX240517C03250000,,call,05/17/2024,4/23/2024 04:00:00 PM,3250,1105.25,1825.1,1833.2,0,56,0.1255,1,0,-44.1616,0
SPX,5070.4702,*,SPX240517P03250000,,put,05/17/2024,4/23/2024 04:00:00 PM,3250,0.25,0.2,0.35,4,6976,0.1284,0,0,0,0
SPX,5070.4702,*,SPX240517C03275000,,call,05/17/2024,4/23/2024 04:00:00 PM,3275,1084.48,1800.2,1808.3,0,7,0.1255,1,0,-44.5013,0
SPX,5070.4702,*,SPX240517P03275000,,put,05/17/2024,4/23/2024 04:00:00 PM,3275,0.25,0.2,0.35,2,876,0.1284,0,0,0,0
SPX,5070.4702,*,SPX240517C03300000,,call,05/17/2024,4/23/2024 04:00:00 PM,3300,1878.07,1775.3,1783.4,0,7,0.1255,1,0,-44.841,0
SPX,5070.4702,*,SPX240517P03300000,,put,05/17/2024,4/23/2024 04:00:00 PM,3300,0.25,0.25,0.35,4,4915,0.1284,0,0,0,0
SPX,5070.4702,*,SPX240517C03325000,,call,05/17/2024,4/23/2024 04:00:00 PM,3325,0.5,1750.4,1758.5,0,10,0.1255,1,0,-45.1807,0
SPX,5070.4702,*,SPX240517P03325000,,put,05/17/2024,4/23/2024 04:00:00 PM,3325,0.3,0.25,0.35,102,2941,0.1284,0,0,0,0
SPX,5070.4702,*,SPX240517C03350000,,call,05/17/2024,4/23/2024 04:00:00 PM,3350,11.35,1725.5,1733.6,0,0,0.1255,1,0,-45.5204,0
SPX,5070.4702,*,SPX240517P03350000,,put,05/17/2024,4/23/2024 04:00:00 PM,3350,0.3,0.25,0.4,4,2949,0.1284,0,0,0,0
SPX,5070.4702,*,SPX240517C03375000,,call,05/17/2024,4/23/2024 04:00:00 PM,3375,5.8,1700.7,1708.7,0,1,0.1255,1,0,-45.8601,0
SPX,5070.4702,*,SPX240517P03375000,,put,05/17/2024,4/23/2024 04:00:00 PM,3375,0.3,0.25,0.4,108,1140,0.1284,0,0,0,0
SPX,5070.4702,*,SPX240517C03400000,,call,05/17/2024,4/23/2024 04:00:00 PM,3400,953.9,1675.8,1683.9,0,4,0.1255,1,0,-46.1998,0
SPX,5070.4702,*,SPX240517P03400000,,put,05/17/2024,4/23/2024 04:00:00 PM,3400,0.35,0.3,0.4,257,4892,0.1284,0,0,0,0
SPX,5070.4702,*,SPX240517C03425000,,call,05/17/2024,4/23/2024 04:00:00 PM,3425,1114.58,1650.9,1659,0,3,0.1255,1,0,-46.5395,0
SPX,5070.4702,*,SPX240517P03425000,,put,05/17/2024,4/23/2024 04:00:00 PM,3425,0.35,0.3,0.45,100,1805,0.1284,0,0,0,0
SPX,5070.4702,*,SPX240517C03450000,,call,05/17/2024,4/23/2024 04:00:00 PM,3450,1047.22,1626,1634.1,0,34,0.1255,1,0,-46.8792,0
SPX,5070.4702,*,SPX240517P03450000,,put,05/17/2024,4/23/2024 04:00:00 PM,3450,0.35,0.3,0.45,5,1682,0.1284,0,0,0,0
SPX,5070.4702,*,SPX240517C03475000,,call,05/17/2024,4/23/2024 04:00:00 PM,3475,1064.67,1601.1,1609.2,0,31,0.1255,1,0,-47.2189,0
SPX,5070.4702,*,SPX240517P03475000,,put,05/17/2024,4/23/2024 04:00:00 PM,3475,0.4,0.35,0.45,22,2528,0.1284,0,0,0,0
SPX,5070.4702,*,SPX240517C03500000,,call,05/17/2024,4/23/2024 04:00:00 PM,3500,1581.05,1576.2,1584.3,0,34,0.1255,1,0,-47.5586,0
SPX,5070.4702,*,SPX240517P03500000,,put,05/17/2024,4/23/2024 04:00:00 PM,3500,0.45,0.35,0.45,83,9606,0.1284,0,0,0,0
SPX,5070.4702,*,SPX240517C03525000,,call,05/17/2024,4/23/2024 04:00:00 PM,3525,1036.74,1551.4,1559.4,0,1,0.1255,1,0,-47.8983,0
SPX,5070.4702,*,SPX240517P03525000,,put,05/17/2024,4/23/2024 04:00:00 PM,3525,0.45,0.35,0.5,1,1572,0.1284,0,0,0,0
SPX,5070.4702,*,SPX240517C03550000,,call,05/17/2024,4/23/2024 04:00:00 PM,3550,1189.66,1526.5,1534.6,0,35,0.1255,1,0,-48.238,0
SPX,5070.4702,*,SPX240517P03550000,,put,05/17/2024,4/23/2024 04:00:00 PM,3550,0.35,0.4,0.5,1,2557,0.1284,0,0,0,0
SPX,5070.4702,*,SPX240517C03575000,,call,05/17/2024,4/23/2024 04:00:00 PM,3575,995.07,1501.6,1509.7,0,2,0.1255,1,0,-48.5777,0
SPX,5070.4702,*,SPX240517P03575000,,put,05/17/2024,4/23/2024 04:00:00 PM,3575,0.5,0.4,0.5,0,3028,0.1284,0,0,0,0
SPX,5070.4702,*,SPX240517C03600000,,call,05/17/2024,4/23/2024 04:00:00 PM,3600,1578.29,1476.7,1484.8,0,94,0.1255,1,0,-48.9175,0
SPX,5070.4702,*,SPX240517P03600000,,put,05/17/2024,4/23/2024 04:00:00 PM,3600,0.5,0.4,0.55,136,8038,0.1284,0,0,0,0
SPX,5070.4702,*,SPX240517C03625000,,call,05/17/2024,4/23/2024 04:00:00 PM,3625,1356.89,1451.9,1459.9,0,20,0.1255,1,0,-49.2572,0
SPX,5070.4702,*,SPX240517P03625000,,put,05/17/2024,4/23/2024 04:00:00 PM,3625,0.55,0.45,0.55,580,2830,0.1284,0,0,0,0
SPX,5070.4702,*,SPX240517C03650000,,call,05/17/2024,4/23/2024 04:00:00 PM,3650,742.48,1427,1435,0,2,0.1255,1,0,-49.5969,0
SPX,5070.4702,*,SPX240517P03650000,,put,05/17/2024,4/23/2024 04:00:00 PM,3650,0.55,0.45,0.6,7,7934,0.1284,0,0,0,0
SPX,5070.4702,*,SPX240517C03675000,,call,05/17/2024,4/23/2024 04:00:00 PM,3675,853.99,1402.1,1410.2,0,2,0.1255,1,0,-49.9366,0
SPX,5070.4702,*,SPX240517P03675000,,put,05/17/2024,4/23/2024 04:00:00 PM,3675,0.6,0.5,0.6,7,2807,0.1284,0,0,0,0
SPX,5070.4702,*,SPX240517C03700000,,call,05/17/2024,4/23/2024 04:00:00 PM,3700,1315,1377.2,1385.3,0,75,0.1255,1,0,-50.2763,0
SPX,5070.4702,*,SPX240517P03700000,,put,05/17/2024,4/23/2024 04:00:00 PM,3700,0.6,0.5,0.65,249,11577,0.1284,0,0,0,0
SPX,5070.4702,*,SPX240517C03725000,,call,05/17/2024,4/23/2024 04:00:00 PM,3725,1533.71,1352.3,1360.4,0,11,0.1255,1,0,-50.616,0
SPX,5070.4702,*,SPX240517P03725000,,put,05/17/2024,4/23/2024 04:00:00 PM,3725,0.65,0.55,0.65,31,3751,0.1284,0,0,0,0
SPX,5070.4702,*,SPX240517C03750000,,call,05/17/2024,4/23/2024 04:00:00 PM,3750,1290.56,1327.5,1335.6,0,39,0.1255,1,0,-50.9557,0
SPX,5070.4702,*,SPX240517P03750000,,put,05/17/2024,4/23/2024 04:00:00 PM,3750,0.75,0.55,0.7,0,5190,0.1284,0,0,0,0
SPX,5070.4702,*,SPX240517C03775000,,call,05/17/2024,4/23/2024 04:00:00 PM,3775,1159.75,1302.6,1310.7,0,13,0.1255,1,0,-51.2954,0
SPX,5070.4702,*,SPX240517P03775000,,put,05/17/2024,4/23/2024 04:00:00 PM,3775,0.7,0.6,0.75,1,4211,0.1284,0,0,0,0
SPX,5070.4702,*,SPX240517C03800000,,call,05/17/2024,4/23/2024 04:00:00 PM,3800,1408.96,1277.7,1285.8,0,122,0.1255,1,0,-51.6351,0
SPX,5070.4702,*,SPX240517P03800000,,put,05/17/2024,4/23/2024 04:00:00 PM,3800,0.75,0.65,0.75,1006,13861,0.1284,0,0,0,0
SPX,5070.4702,*,SPX240517C03825000,,call,05/17/2024,4/23/2024 04:00:00 PM,3825,1395.18,1252.9,1260.9,0,54,0.1255,1,0,-51.9748,0
SPX,5070.4702,*,SPX240517P03825000,,put,05/17/2024,4/23/2024 04:00:00 PM,3825,0.7,0.65,0.8,112,1296,0.1284,0,0,0,0
SPX,5070.4702,*,SPX240517C03840000,,call,05/17/2024,4/23/2024 04:00:00 PM,3840,1345.24,1237.9,1246,0,8,0.1255,1,0,-52.1786,0
SPX,5070.4702,*,SPX240517P03840000,,put,05/17/2024,4/23/2024 04:00:00 PM,3840,0.8,0.7,0.8,110,622,0.1284,0,0,0,0
SPX,5070.4702,*,SPX240517C03850000,,call,05/17/2024,4/23/2024 04:00:00 PM,3850,1335.22,1228,1236.1,0,67,0.1255,1,0,-52.3145,0
SPX,5070.4702,*,SPX240517P03850000,,put,05/17/2024,4/23/2024 04:00:00 PM,3850,0.75,0.75,0.85,101,4461,0.1284,0,0,0,0
SPX,5070.4702,*,SPX240517C03860000,,call,05/17/2024,4/23/2024 04:00:00 PM,3860,0,1218.1,1226.1,0,0,0.1255,1,0,-52.4504,0
SPX,5070.4702,*,SPX240517P03860000,,put,05/17/2024,4/23/2024 04:00:00 PM,3860,0.75,0.75,0.85,101,573,0.1284,0,0,0,0
SPX,5070.4702,*,SPX240517C03870000,,call,05/17/2024,4/23/2024 04:00:00 PM,3870,1129.55,1208.1,1216.2,0,44,0.1255,1,0,-52.5863,0
SPX,5070.4702,*,SPX240517P03870000,,put,05/17/2024,4/23/2024 04:00:00 PM,3870,0.85,0.8,0.85,120,534,0.1284,0,0,0,0
SPX,5070.4702,*,SPX240517C03875000,,call,05/17/2024,4/23/2024 04:00:00 PM,3875,650.03,1203.1,1211.2,0,44,0.1255,1,0,-52.6542,0
SPX,5070.4702,*,SPX240517P03875000,,put,05/17/2024,4/23/2024 04:00:00 PM,3875,0.8,0.8,0.9,1,3312,0.1284,0,0,0,0
SPX,5070.4702,*,SPX240517C03880000,,call,05/17/2024,4/23/2024 04:00:00 PM,3880,0,1198.2,1206.2,0,0,0.1255,1,0,-52.7221,0
SPX,5070.4702,*,SPX240517P03880000,,put,05/17/2024,4/23/2024 04:00:00 PM,3880,1.92,0.8,0.9,0,487,0.1284,0,0,0,0
SPX,5070.4702,*,SPX240517C03890000,,call,05/17/2024,4/23/2024 04:00:00 PM,3890,811.15,1188.2,1196.3,0,40,0.1255,1,0,-52.858,0
SPX,5070.4702,*,SPX240517P03890000,,put,05/17/2024,4/23/2024 04:00:00 PM,3890,0.85,0.8,0.9,100,860,0.1284,0,0,0,0
SPX,5070.4702,*,SPX240517C03900000,,call,05/17/2024,4/23/2024 04:00:00 PM,3900,1099.75,1178.3,1186.2,0,278,0.1255,1,0,-52.9939,0
SPX,5070.4702,*,SPX240517P03900000,,put,05/17/2024,4/23/2024 04:00:00 PM,3900,0.9,0.8,0.9,161,19641,0.1284,0,0,0,0
SPX,5070.4702,*,SPX240517C03910000,,call,05/17/2024,4/23/2024 04:00:00 PM,3910,792.8,1168.3,1176.4,0,40,0.1255,1,0,-53.1298,0
SPX,5070.4702,*,SPX240517P03910000,,put,05/17/2024,4/23/2024 04:00:00 PM,3910,0.8,0.85,0.95,101,906,0.1284,0,0,0,0
SPX,5070.4702,*,SPX240517C03920000,,call,05/17/2024,4/23/2024 04:00:00 PM,3920,0,1158.4,1166.5,0,0,0.1255,1,0,-53.2657,0
SPX,5070.4702,*,SPX240517P03920000,,put,05/17/2024,4/23/2024 04:00:00 PM,3920,1,0.85,0.95,0,547,0.1284,0,0,0,0
SPX,5070.4702,*,SPX240517C03925000,,call,05/17/2024,4/23/2024 04:00:00 PM,3925,723.26,1153.4,1161.5,0,59,0.1255,1,0,-53.3336,0
SPX,5070.4702,*,SPX240517P03925000,,put,05/17/2024,4/23/2024 04:00:00 PM,3925,0.95,0.85,0.95,1,2076,0.1284,0,0,0,0
SPX,5070.4702,*,SPX240517C03930000,,call,05/17/2024,4/23/2024 04:00:00 PM,3930,0,1148.4,1156.5,0,0,0.1255,1,0,-53.4016,0
SPX,5070.4702,*,SPX240517P03930000,,put,05/17/2024,4/23/2024 04:00:00 PM,3930,0.85,0.85,0.95,1,175,0.1284,0,0,0,0
SPX,5070.4702,*,SPX240517C03940000,,call,05/17/2024,4/23/2024 04:00:00 PM,3940,0,1138.5,1146.6,0,0,0.1255,1,0,-53.5374,0
SPX,5070.4702,*,SPX240517P03940000,,put,05/17/2024,4/23/2024 04:00:00 PM,3940,0.9,0.85,0.95,1,254,0.1284,0,0,0,0
SPX,5070.4702,*,SPX240517C03950000,,call,05/17/2024,4/23/2024 04:00:00 PM,3950,733.41,1128.6,1136.6,0,211,0.1255,1,0,-53.6733,0
SPX,5070.4702,*,SPX240517P03950000,,put,05/17/2024,4/23/2024 04:00:00 PM,3950,0.95,0.9,1,31,5833,0.1284,0,0,0,0
SPX,5070.4702,*,SPX240517C03960000,,call,05/17/2024,4/23/2024 04:00:00 PM,3960,0,1118.6,1126.7,0,0,0.1255,1,0,-53.8092,0
SPX,5070.4702,*,SPX240517P03960000,,put,05/17/2024,4/23/2024 04:00:00 PM,3960,0.85,0.9,1,1,446,0.1284,0,0,0,0
SPX,5070.4702,*,SPX240517C03970000,,call,05/17/2024,4/23/2024 04:00:00 PM,3970,715.77,1108.7,1116.7,0,33,0.1255,1,0,-53.9451,0
SPX,5070.4702,*,SPX240517P03970000,,put,05/17/2024,4/23/2024 04:00:00 PM,3970,2.5,0.9,1,0,452,0.1284,0,0,0,0
SPX,5070.4702,*,SPX240517C03975000,,call,05/17/2024,4/23/2024 04:00:00 PM,3975,876.73,1103.7,1111.8,0,78,0.1255,1,0,-54.013,0
SPX,5070.4702,*,SPX240517P03975000,,put,05/17/2024,4/23/2024 04:00:00 PM,3975,1,0.9,1,1,2330,0.1284,0,0,0,0
SPX,5070.4702,*,SPX240517C03980000,,call,05/17/2024,4/23/2024 04:00:00 PM,3980,0,1098.7,1106.8,0,0,0.1255,1,0,-54.081,0
SPX,5070.4702,*,SPX240517P03980000,,put,05/17/2024,4/23/2024 04:00:00 PM,3980,1.45,0.9,1.05,0,692,0.1284,0,0,0,0
SPX,5070.4702,*,SPX240517C03990000,,call,05/17/2024,4/23/2024 04:00:00 PM,3990,0,1088.8,1097.1,0,0,0.1255,1,0,-54.2168,0
SPX,5070.4702,*,SPX240517P03990000,,put,05/17/2024,4/23/2024 04:00:00 PM,3990,0.99,0.95,1.05,6,308,0.1284,0,0,0,0
